FID	PC0	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9
 HG01398	-0.0038626809865	0.0158326027254	0.0162954575117	-0.0023352080044	-0.0160015417575	-0.0146719672302	0.0013922878529	-0.0023873200220	-0.0186909875451	0.0488398616981
 HG01402	-0.0042175364328	0.0142880449601	0.0159745616630	-0.0053412132024	-0.0173743170118	-0.0158034496909	0.0049081546780	0.0036545725466	-0.0224945965939	0.0541778415056
 HG01403	-0.0035632053063	0.0139710600513	0.0157727082175	-0.0033641496642	-0.0169549092596	-0.0114637439667	0.0017385527811	0.0035001277948	-0.0185132920334	0.0555257889178
 HG01405	-0.0067025859964	0.0191769438579	0.0133377581667	0.0042413244094	-0.0252534934230	-0.0139186945038	0.0023625115674	-0.0028425371227	-0.0223057579859	0.0511960066515
 HG01412	-0.0076071928781	0.0157335468086	0.0205502304061	-0.0074253297341	-0.0249414615102	-0.0155161796728	0.0016494138904	0.0003374585937	-0.0219861052219	0.0625317003810
 HG01413	-0.0057239513943	0.0148418580121	0.0170808066153	-0.0049780085781	-0.0238235301112	-0.0091953713423	0.0033305386405	-0.0061495045660	-0.0152112713378	0.0509858629979
 HG01414	-0.0053790139521	0.0158003703224	0.0159177842910	-0.0025366817578	-0.0165983678108	-0.0086548690790	0.0046174790653	-0.0005383570865	-0.0137085291381	0.0389384821883
 HG01431	-0.0070591025515	0.0128658608065	0.0215279964805	-0.0141807206468	-0.0146021442526	-0.0116179666745	0.0041596248816	-0.0014864681414	-0.0063065386261	0.0202485650715
 HG01432	-0.0104420745722	0.0161586696031	0.0204310268352	-0.0065896152582	-0.0225243275639	-0.0083769280958	0.0027489433053	0.0036077473209	-0.0093988601559	0.0188951719561
 HG01435	-0.0111402230768	0.0044700382315	0.0314006353801	-0.0380150714994	-0.0067865735681	0.0008942708204	0.0004182082495	-0.0019156260652	-0.0069768646446	0.0127208646497
 HG01437	-0.0106639232142	0.0216869643707	0.0152766235630	0.0066200485918	-0.0238010279044	-0.0169580282008	0.0011528625553	0.0033112181275	-0.0081748443722	0.0134939975544
 HG01438	-0.0102721198643	0.0255629089428	0.0118029456714	0.0135143474132	-0.0245172111066	-0.0132757681844	0.0009312516878	0.0019398265388	-0.0097822263277	0.0099257723170
 HG01440	-0.0037200308966	0.0131869325193	0.0191087687184	-0.0102740150164	-0.0085682928716	-0.0019231898716	0.0007547645675	0.0003352648435	0.0003820479095	0.0049263018138
 HG01441	-0.0115985805347	0.0086623104010	0.0261005257394	-0.0271011753026	-0.0120864124847	-0.0048826456051	-0.0026002424175	0.0006158761145	-0.0091381775636	-0.0001513611904
 HG01443	-0.0114937922362	0.0029469502323	0.0349599081279	-0.0446868141150	-0.0070510051673	-0.0018603932503	0.0011671035241	-0.0005584116425	-0.0058179401503	0.0129141785169
 HG01444	-0.0077945781200	0.0119834097999	0.0230760302096	-0.0140125657404	-0.0171644415933	-0.0078052043632	0.0009771517913	0.0006218281738	-0.0033376015330	0.0132104520618
 HG01447	-0.0086761921981	0.0141713600854	0.0197491822835	-0.0092889796675	-0.0128270560661	-0.0109648395771	0.0019199079354	-0.0017246831582	-0.0040483885358	0.0088898391619
 HG01455	-0.0110005381455	0.0095075768892	0.0287526632688	-0.0246278195442	-0.0101001807935	-0.0098616404918	-0.0000904691673	-0.0006929483583	-0.0157987071308	0.0289479628921
 HG01456	-0.0100666181187	0.0094869274100	0.0268773135023	-0.0245338919808	-0.0124581971097	-0.0077442026932	0.0008680634483	-0.0026915956211	-0.0082215402966	0.0253856441932
 HG01459	-0.0106306277993	0.0095591871642	0.0274646126450	-0.0276133854382	-0.0126365803236	-0.0085127130971	0.0017461309313	0.0015845142575	-0.0082581733373	0.0167589176567
 HG01461	-0.0042581584269	0.0060585953917	0.0246510852520	-0.0264360204994	-0.0115637781519	-0.0066234764431	-0.0003529155552	-0.0007392251533	-0.0029062310060	0.0215814734087
 HG01462	0.0007304391755	0.0048021136414	0.0204229012360	-0.0208025683656	-0.0037959582593	-0.0050204391379	0.0007033663700	0.0033518960129	-0.0051967785862	-0.0022318936052
 HG01464	-0.0033843678918	0.0080703503767	0.0232737310400	-0.0203698405994	-0.0118742897974	-0.0057137056882	0.0005181588554	-0.0006376181556	-0.0114547670952	0.0150884307819
 HG01465	-0.0107177600523	0.0189034377247	0.0196691020054	-0.0024828714014	-0.0255426200048	-0.0166822295619	0.0019159148577	-0.0002587629545	-0.0186588013910	0.0225066150338
 HG01468	-0.0107134619407	0.0192488500684	0.0177909253105	-0.0015696828062	-0.0285116711581	-0.0176055055124	0.0032710405356	0.0004847151773	-0.0123609920792	0.0311806300092
 HG01474	-0.0105931222358	0.0212328576758	0.0181523246635	0.0013790840245	-0.0165696745369	-0.0147628384418	-0.0005730524245	-0.0003429544918	-0.0104413390119	0.0127358343239
 HG01479	-0.0098218322206	0.0218563694165	0.0166212356400	0.0051322002747	-0.0291247586087	-0.0165269678782	0.0030602072009	0.0021908257749	-0.0147714025959	0.0224334563070
 HG01485	0.0041883713684	0.0046264325748	0.0179075314851	-0.0179898559062	-0.0071442324634	-0.0018589428315	0.0022750799048	-0.0017872144640	-0.0099939028233	0.0082065658254
 HG01486	-0.0109293202603	0.0115641243738	0.0266315251627	-0.0216160679660	-0.0173972839847	-0.0074234358424	-0.0004157065203	0.0002675624141	0.0001120716341	0.0075576994055
 HG01488	-0.0042100955464	0.0163669542489	0.0138541271939	0.0004577586265	-0.0145836952430	-0.0091903239124	0.0004687271644	-0.0004435327386	-0.0082743453209	0.0210122727481
 HG01489	-0.0104954063553	0.0212867423570	0.0147226786913	0.0043731607516	-0.0238997674322	-0.0140137798585	-0.0003721309807	0.0027984062569	-0.0078328941882	0.0172173618416
 HG01491	-0.0105337141967	0.0206252293382	0.0166813148729	0.0009189474246	-0.0256889905400	-0.0184154060283	0.0001934773057	0.0001341582711	-0.0052101310765	0.0227186059089
 HG01492	-0.0104097880118	0.0183182496673	0.0192996146235	-0.0037539033559	-0.0227823285565	-0.0148097119278	0.0027257367034	0.0034989865108	-0.0004856686232	0.0086886803008
 HG01494	-0.0081044140112	0.0064712699784	0.0270064469678	-0.0282241891465	-0.0061411259441	-0.0036628337401	-0.0004427048991	-0.0008778426515	-0.0111728873305	0.0079384392358
 HG01495	-0.0069702901939	0.0073428519077	0.0264741359030	-0.0242098449848	-0.0119250952837	-0.0071198788875	0.0025544753222	-0.0004384090383	-0.0009519284396	0.0117890253588
 HG01497	-0.0105286308078	0.0114545946456	0.0268704084865	-0.0227900024643	-0.0141190952398	-0.0100278972567	0.0012565144456	0.0029046244890	-0.0069818651036	0.0144787433502
 HG01498	-0.0097819254490	0.0112010892306	0.0250456164388	-0.0204430187519	-0.0179399029489	-0.0093076904502	0.0032388359555	0.0001356129653	-0.0119667995686	0.0116578351017
 HG01500	-0.0097623295491	0.0260301570218	0.0095976689186	0.0195655903795	-0.0227526719944	-0.0176537179533	0.0021688520082	-0.0010471370659	-0.0069182665976	-0.0033592428827
 HG01501	-0.0094430108114	0.0261307022774	0.0103078702185	0.0197024074357	-0.0172686964201	-0.0106481178548	0.0022220130574	0.0011792989424	-0.0070958140436	0.0112081410257
 HG01503	-0.0106365353088	0.0273338290306	0.0097457554581	0.0191413233692	-0.0207211948235	-0.0157748412974	0.0015790722187	0.0040441081210	-0.0009318714231	-0.0068384664748
 HG01504	-0.0101119234415	0.0265381871262	0.0108440063747	0.0213534431584	-0.0235760860717	-0.0206067502169	0.0006014409807	0.0030308802976	-0.0037999284077	-0.0020791988121
 HG01506	-0.0100409820912	0.0270840087449	0.0093353975658	0.0194400858084	-0.0220355067897	-0.0134710797854	0.0027517552903	0.0027632121027	0.0018821259992	-0.0098464382254
 HG01507	-0.0103100249817	0.0268282470521	0.0104998761560	0.0191073910360	-0.0215725500454	-0.0134699649785	0.0023118158513	0.0031385151089	0.0024130138532	-0.0085040167995
 HG01509	-0.0096194564623	0.0271295799267	0.0097322276888	0.0203877266567	-0.0208275827965	-0.0121023766330	0.0045816064166	-0.0005490236754	-0.0020624902258	0.0064349938099
 HG01510	-0.0103107303180	0.0270749292075	0.0102220637683	0.0183706589199	-0.0241501813571	-0.0156662209157	0.0016348442070	-0.0004723692118	0.0025338492720	0.0055892744012
 HG01512	-0.0108568732203	0.0280340448174	0.0118784594497	0.0196013163573	-0.0195075794110	-0.0134477447336	-0.0000084660566	0.0019287628562	-0.0077785760853	-0.0005080482239
 HG01513	-0.0106367958456	0.0276664342119	0.0119940544709	0.0205196458156	-0.0216549797859	-0.0126407495605	-0.0001708919640	0.0041189449561	-0.0005804499037	-0.0117165007363
 HG01515	-0.0111106524920	0.0277517379191	0.0119273658314	0.0215947301163	-0.0196547537102	-0.0126287284807	-0.0005439428372	0.0045782807127	-0.0140322808205	0.0052137740553
 HG01516	-0.0110124616913	0.0283545256727	0.0129096469634	0.0218975434633	-0.0180562268957	-0.0168534423800	0.0006328063241	0.0051642795250	-0.0041308997721	-0.0051083795629
 HG01518	-0.0108974172996	0.0281704500535	0.0128674614169	0.0214455005068	-0.0174644803473	-0.0125917691848	0.0029903008510	0.0034745436908	-0.0150482425707	0.0027323246191
 HG01519	-0.0110807576207	0.0285935744622	0.0122956913506	0.0205751140185	-0.0194458541455	-0.0129091015287	0.0005349828573	0.0049339300566	-0.0048859124261	-0.0005926835843
 HG01521	-0.0113436618658	0.0282092762275	0.0127740386527	0.0205893527912	-0.0169438779161	-0.0126956363017	0.0012528885460	0.0037081719412	-0.0067152520333	-0.0014970946049
 HG01522	-0.0113887270397	0.0274932334033	0.0125568839187	0.0215661201235	-0.0154294870892	-0.0107748907536	0.0001409435539	0.0052604314706	-0.0149828816190	-0.0063255734922
 HG01524	-0.0104013624187	0.0268611223040	0.0111003842860	0.0201550184868	-0.0222740364535	-0.0168016625188	0.0015056096362	0.0042977427908	-0.0056618168353	0.0027345144748
 HG01525	-0.0101738471979	0.0262708966632	0.0106658541115	0.0202592550154	-0.0225407386811	-0.0139741951842	0.0030856758597	0.0030673050560	-0.0000152676400	-0.0035764930275
 HG01527	-0.0094315984568	0.0265140078364	0.0094735754862	0.0183151292430	-0.0224839558307	-0.0157870788802	0.0026269416767	0.0011299176879	0.0006649606099	0.0088421147063
 HG01528	-0.0100353579439	0.0269634446732	0.0106587532041	0.0201651009715	-0.0224535426619	-0.0197500182199	0.0006072879214	0.0041006934386	-0.0098261690350	0.0005003905867
 HG01530	-0.0100571250472	0.0263454834202	0.0100866158940	0.0208524811150	-0.0179900051659	-0.0155683027953	0.0043203306170	0.0017487653688	-0.0092752039242	0.0022672597791
 HG01531	-0.0098461815338	0.0267432274449	0.0100436843435	0.0199152424433	-0.0246597089368	-0.0123132930939	0.0039215034780	-0.0009023071494	-0.0054528482861	0.0010722853042
 HG01536	-0.0101554107369	0.0269520627311	0.0118648325289	0.0203818027286	-0.0160706469591	-0.0110999186580	0.0017108830686	0.0037658543113	-0.0017817782548	-0.0266598414279
 HG01537	-0.0105129681446	0.0271592228920	0.0106945504722	0.0194667522456	-0.0199987605996	-0.0089562189101	0.0005487491169	0.0018947090732	0.0096841502641	-0.0145765224489
 HG01550	-0.0094708867298	0.0162523012919	0.0193526295495	-0.0072684034882	-0.0190840602965	-0.0119426824697	0.0021863643719	0.0001895184629	-0.0114180067921	0.0294794855080
 HG01551	0.0057995183352	0.0057049241610	0.0165091821724	-0.0137362663582	-0.0079028834841	-0.0078407943882	0.0017612192536	-0.0018765421967	-0.0096290019126	0.0152117519495
 HG01556	-0.0021971098780	0.0066565573307	0.0210390874871	-0.0210379197944	-0.0113156927960	-0.0100937335403	-0.0007861624960	0.0024304233621	-0.0027073724547	0.0112641250709
 HG01565	-0.0137756773702	-0.0017215224788	0.0408351132292	-0.0594052908028	-0.0001887833700	0.0035642254321	0.0003268806561	0.0014191890422	0.0158728846863	-0.0126815334620
 HG01566	-0.0123339835510	0.0072217806257	0.0308957326189	-0.0337503836861	-0.0061546807925	-0.0034677475761	-0.0000756800187	-0.0033170772513	-0.0090622997406	-0.0011662210479
 HG01571	-0.0137044936579	-0.0001331584397	0.0398512551368	-0.0564189437582	-0.0015443341576	0.0016003516873	0.0007208435971	0.0009015925698	0.0059397276026	-0.0129479460071
 HG01572	-0.0153174088881	-0.0116094401933	0.0553011827414	-0.0919876903265	0.0083769877472	0.0192923090309	-0.0008731190917	0.0001097303598	0.0113939868974	-0.0324681667123
 HG01577	-0.0099739372143	0.0073622697962	0.0290441715790	-0.0329572393341	-0.0096755208362	-0.0014886590688	-0.0004452472474	-0.0006458005865	0.0048142382712	-0.0062563475841
 HG01578	-0.0130759655898	0.0020217244207	0.0385358320734	-0.0509587678045	-0.0055750651375	0.0063688749857	0.0003985983859	-0.0027050466282	0.0038304322656	-0.0138395840735
 HG01583	-0.0104716599439	0.0100409211556	-0.0295824501803	-0.0121027946374	0.0001781609849	0.0002471649757	0.0026583298155	-0.0001511359351	0.0097441433151	-0.0075291853108
 HG01586	-0.0109173903158	0.0099439736615	-0.0274251831839	-0.0100891862170	0.0012230896464	-0.0013279322598	0.0005895040636	0.0021823608115	0.0087635986231	-0.0118041614300
 HG01589	-0.0109141379681	0.0107329883408	-0.0266131485603	-0.0114128735289	-0.0000546435749	0.0003592391539	0.0017133921306	0.0007282744272	0.0134657024794	-0.0174302572618
 HG01593	-0.0104230722379	0.0123815764445	-0.0267283031251	-0.0080577945519	0.0006071543118	-0.0047105809669	-0.0005494690646	0.0032627692356	0.0107131287716	-0.0215239433831
 HG01595	-0.0152249231218	-0.0332879687214	0.0031697337672	0.0166200109299	-0.0208236366068	0.0273413068593	0.0007097070992	0.0009597906034	-0.0039628689210	0.0031596701793
 HG01596	-0.0151155829890	-0.0324664018665	0.0011119713423	0.0150875746602	-0.0203515302835	0.0357405695807	0.0029952256059	-0.0004368418227	-0.0000237252934	-0.0000970242443
 HG01597	-0.0149162640506	-0.0332381871672	0.0021473628224	0.0166258392201	-0.0233695815897	0.0369255211658	0.0004142150461	-0.0012869205232	-0.0013315547852	-0.0044304413981
 HG01598	-0.0151624404624	-0.0328344904131	0.0027656169940	0.0152611615900	-0.0222426273958	0.0331395500503	0.0005615545735	-0.0024512365908	-0.0034397521099	0.0021835860922
 HG01599	-0.0149828290153	-0.0327316412473	0.0017108056952	0.0154572487187	-0.0213941546430	0.0272804636616	0.0010659262076	-0.0007287386178	-0.0008511275567	-0.0024321563248
 HG01600	-0.0151429862792	-0.0335972297201	0.0028780357199	0.0163555660350	-0.0211192234502	0.0304972252532	-0.0011691279205	0.0005960322566	0.0026793798066	0.0027694590905
 HG01602	-0.0098551301522	0.0260549141741	0.0104490513267	0.0192565169893	-0.0227842384660	-0.0113362407278	0.0010643098114	-0.0010882105234	-0.0024042557077	-0.0028268353247
 HG01603	-0.0102117564968	0.0265450516938	0.0096868328129	0.0197029269086	-0.0191514929860	-0.0122143881997	0.0017170053493	0.0023676542901	0.0075838830949	-0.0022554109601
 HG01605	-0.0105851692832	0.0269548713289	0.0103322647692	0.0199685342290	-0.0216950473444	-0.0114819260160	-0.0013849266317	0.0030694610524	-0.0037371371450	0.0006908590663
 HG01606	-0.0106704851864	0.0272918722962	0.0108752686873	0.0204405631844	-0.0163294519593	-0.0082542008138	-0.0004444664991	0.0073109543309	0.0040430501480	-0.0113339965249
 HG01607	-0.0105189926363	0.0269988898315	0.0094693872354	0.0193236589237	-0.0210769470376	-0.0119909577509	0.0036760591095	0.0032211700047	0.0029562326385	0.0015242321518
 HG01608	-0.0099373669957	0.0266866541098	0.0109465025040	0.0193288741607	-0.0227437913499	-0.0152668875081	0.0008403033561	0.0013666314527	-0.0044897372998	-0.0081489734372
 HG01610	-0.0099682913700	0.0271844238809	0.0108480993497	0.0213070852513	-0.0253702584115	-0.0154114153049	0.0013626254250	0.0021760233483	-0.0074865093239	0.0041351618375
 HG01612	-0.0096892288112	0.0268701792755	0.0102202809004	0.0210082524347	-0.0186235257730	-0.0120966488065	0.0026366722674	-0.0027395600984	0.0061947016528	0.0067485816133
 HG01613	-0.0105865093266	0.0272205529919	0.0091909034978	0.0194895270900	-0.0228127601125	-0.0177965889059	0.0006286700712	0.0022004120900	-0.0034453985769	0.0055705895748
 HG01615	-0.0103438708713	0.0270143709684	0.0088366283269	0.0201290613904	-0.0190170907264	-0.0167479620760	-0.0007709251307	0.0031140700163	-0.0135596806828	-0.0003766205876
 HG01617	-0.0103417307408	0.0261413019850	0.0101657599915	0.0198434248815	-0.0205957720967	-0.0150945887698	0.0012486291481	0.0045040729184	-0.0046232398478	0.0034415504429
 HG01618	-0.0101232107328	0.0262424895749	0.0111666597282	0.0186449342837	-0.0211436231655	-0.0154886936395	0.0028538701495	0.0002889232444	-0.0064163559430	-0.0033758208237
 HG01619	-0.0102080216143	0.0273305268681	0.0093027066740	0.0196324590761	-0.0215637251589	-0.0115564751371	0.0019330124830	0.0033029515192	-0.0117942438671	-0.0041244082535
 HG01620	-0.0101355353056	0.0265170510968	0.0110390645902	0.0199821325001	-0.0209655827197	-0.0136856666204	0.0010587838585	0.0052230335898	0.0009714576835	0.0036495711994
 HG01623	-0.0096025591121	0.0269474487358	0.0114906116784	0.0191396836328	-0.0230071359375	-0.0181184035652	0.0023283890103	0.0000624679638	0.0037392136726	0.0059982120444
 HG01624	-0.0100613135022	0.0263829819969	0.0112928057342	0.0198352880134	-0.0277388019849	-0.0187960745877	-0.0001681316316	0.0018564280458	-0.0102300059906	-0.0018082651829
 HG01625	-0.0104076435365	0.0271800020969	0.0108252281986	0.0206827823324	-0.0192477184420	-0.0151487059875	-0.0005230993660	0.0055792288390	0.0047695366243	-0.0114004201579
 HG01626	-0.0098347197994	0.0259023062344	0.0097266033292	0.0186879615364	-0.0288431412072	-0.0194986996557	0.0008887812936	0.0021635702666	0.0022134054168	-0.0029988338447
 HG01628	-0.0076922267041	0.0264200083421	0.0094024595532	0.0185027745833	-0.0299297931135	-0.0167479574760	0.0020168726822	0.0004864385684	-0.0087387161783	0.0071795555396
 HG01630	-0.0087727114804	0.0262304687680	0.0095744416833	0.0198514948998	-0.0297680238312	-0.0205419095340	0.0015383812767	0.0017202021683	-0.0037838505238	0.0011927061566
 HG01631	-0.0106825650585	0.0278231366916	0.0108160844904	0.0198362655710	-0.0264457086772	-0.0141055273800	-0.0022516651192	0.0057119308496	0.0024774850899	0.0013626752254
 HG01632	-0.0101971842569	0.0270710307084	0.0104576010017	0.0209021378880	-0.0214152412345	-0.0119414462933	-0.0004914693918	0.0024553593797	0.0091733989253	0.0131565901470
 HG01668	-0.0094403508070	0.0257785012925	0.0089064616223	0.0187028839427	-0.0201616079789	-0.0079925788946	0.0004287349727	-0.0003233875690	-0.0006196032399	0.0012105584528
 HG01669	-0.0087977003174	0.0261920031971	0.0102102416043	0.0192160430485	-0.0177546257067	-0.0109827150836	-0.0015059966246	0.0031426893278	-0.0141247164222	0.0148049162735
 HG01670	-0.0101217304796	0.0272081318980	0.0101591344523	0.0209532602711	-0.0243293663411	-0.0161761020176	0.0012967552195	0.0013190897205	-0.0079254150927	-0.0037743866972
 HG01672	-0.0103929968431	0.0272923464398	0.0103779409479	0.0181075922184	-0.0186159868066	-0.0118651595711	0.0011372376847	0.0025185974784	0.0053887740516	0.0030965753835
 HG01673	-0.0105985219848	0.0276788290897	0.0108003706788	0.0202680563967	-0.0241067074572	-0.0147866958628	0.0021330687847	0.0073901415964	0.0023858053773	-0.0152619526159
 HG01675	-0.0106568823837	0.0273131436791	0.0099983154171	0.0201046916128	-0.0203405345240	-0.0200877543131	0.0002753476120	0.0055373858932	-0.0028463050706	-0.0106682267157
 HG01676	-0.0107602794371	0.0280880898881	0.0128452728100	0.0215219313728	-0.0221699068702	-0.0135852907715	0.0014811214943	-0.0001520695365	-0.0080486573910	0.0061331112567
 HG01678	-0.0104548062235	0.0271336636986	0.0104900170417	0.0214091247093	-0.0230831389504	-0.0132986360314	0.0005955323858	-0.0000068730528	-0.0052444676517	-0.0067033245573
 HG01679	-0.0103317933475	0.0275153588524	0.0114132501702	0.0203855373961	-0.0241405926214	-0.0125769082742	0.0009415780981	-0.0014686885585	-0.0038148210240	0.0004225641660
 HG01680	-0.0102416239373	0.0272553677129	0.0117169601455	0.0194494886437	-0.0211038209297	-0.0130018652138	0.0022335679641	0.0017583082850	-0.0019833936513	0.0068026769975
 HG01682	-0.0107733712595	0.0277408785133	0.0103706081270	0.0198698480323	-0.0218692762291	-0.0150535890806	0.0015321573938	0.0026044196937	0.0020663531547	-0.0182545840760
 HG01684	-0.0108078331861	0.0274718643610	0.0114449302258	0.0202508487144	-0.0179604272952	-0.0146980125093	0.0026802717237	0.0041342026911	-0.0067399678268	0.0045895328919
 HG01685	-0.0096794024311	0.0264092495527	0.0103852259001	0.0190167255549	-0.0197343378998	-0.0122810178580	0.0013000923644	0.0002266939377	-0.0042810546274	0.0109319848291
 HG01686	-0.0101132280794	0.0269824678649	0.0101263650880	0.0187656988501	-0.0164988469576	-0.0108708088380	0.0007338313193	-0.0006121555605	0.0015489333874	-0.0178603442987
 HG01694	-0.0081770376927	0.0261659224090	0.0097972755273	0.0189204004704	-0.0250960238845	-0.0172798497060	0.0028355994523	0.0007586215594	-0.0043797755718	0.0105410755801
 HG01695	-0.0085585379418	0.0255541995571	0.0101266072558	0.0195738580437	-0.0276859857597	-0.0173866344916	-0.0000871814067	0.0018610637279	-0.0077328149907	-0.0038599459997
 HG01697	-0.0098688844310	0.0260000609718	0.0093568232245	0.0171330535848	-0.0218821305335	-0.0181982234493	0.0031641105864	0.0017205032200	-0.0089161707863	0.0018800069173
 HG01699	-0.0100060423393	0.0269912376413	0.0094644897893	0.0200280531335	-0.0257941251512	-0.0167138408524	0.0030340719066	0.0067175879069	0.0006105422894	0.0072856193493
 HG01700	-0.0112226598126	0.0276964642299	0.0124550741898	0.0200984588415	-0.0213070875040	-0.0135473687382	0.0030901373567	0.0038237540671	-0.0158917653906	0.0048305584971
 HG01702	-0.0112991645362	0.0284617452347	0.0130324528148	0.0212682193835	-0.0229452077971	-0.0183168092761	-0.0000845001944	0.0050576221418	-0.0117334949782	-0.0057670931209
 HG01704	-0.0093854256707	0.0262285905393	0.0090774292819	0.0186331126484	-0.0219260427189	-0.0135177575191	0.0019498001946	-0.0010303266230	-0.0106332414175	-0.0015425130422
 HG01705	-0.0096351173341	0.0266937318632	0.0113548874738	0.0214356759720	-0.0223795420249	-0.0152638241065	0.0011893393424	0.0005800020258	-0.0051317551627	0.0039808183528
 HG01707	-0.0098329001750	0.0266410330380	0.0107142242466	0.0200915034715	-0.0163659914738	-0.0109183247081	-0.0002596272374	0.0016078976853	-0.0074060032452	0.0120220857217
 HG01708	-0.0102583914338	0.0259399948901	0.0095019171708	0.0190034698878	-0.0196611322972	-0.0080971674970	0.0003632062377	0.0003035479487	-0.0119891243312	0.0103300778042
 HG01709	-0.0099019887025	0.0268638544742	0.0101514138042	0.0192286189265	-0.0199913457899	-0.0124593309597	0.0015130974633	0.0022347560191	-0.0027707648702	0.0022749680450
 HG01710	-0.0098855023152	0.0270110562765	0.0081890082371	0.0203098598451	-0.0191608781957	-0.0099401358678	0.0019688261579	-0.0007429972183	-0.0050680451672	-0.0044209732913
 HG01746	-0.0106458938780	0.0272797285494	0.0110764033085	0.0211683940195	-0.0233715557179	-0.0148619144256	0.0022397870351	0.0021007909455	-0.0086652253958	-0.0010034492679
 HG01747	-0.0104746570381	0.0274460095739	0.0101644491249	0.0183595145512	-0.0236275523437	-0.0173730551446	-0.0009127073912	0.0023366042563	0.0005074812600	-0.0064029484570
 HG01756	-0.0101754616127	0.0262756682167	0.0104986880577	0.0209586513407	-0.0250284041537	-0.0165757551602	0.0029286028031	0.0039542642232	-0.0002903017596	-0.0078204389296
 HG01757	-0.0100678154059	0.0260161051717	0.0079657915744	0.0191715479420	-0.0201732056379	-0.0153702809298	0.0002381944476	0.0004482092753	0.0077617231941	0.0057499433033
 HG01761	-0.0102565971522	0.0280023072467	0.0108892156596	0.0205192456118	-0.0231362143895	-0.0150025166254	0.0004583646287	0.0053428643579	-0.0032034545491	0.0047129668326
 HG01762	-0.0105261204616	0.0280595827062	0.0100160308517	0.0207536439067	-0.0146121921296	-0.0099488335941	0.0001431892635	0.0026916183277	0.0046016866399	-0.0245985676355
 HG01765	-0.0100986847336	0.0272661081110	0.0097735852654	0.0185873494018	-0.0225043233083	-0.0148243241374	0.0010794338266	0.0008692639298	-0.0041182994769	0.0134397833556
 HG01766	-0.0096984199313	0.0266928452172	0.0098442734913	0.0189347277107	-0.0204856307616	-0.0173714489504	0.0017127017294	0.0048918628792	0.0100585644558	-0.0143938346056
 HG01767	-0.0099182124842	0.0270173431327	0.0105645406503	0.0197337924789	-0.0250032476122	-0.0145852125235	0.0001193858614	0.0017687067561	-0.0129898298848	0.0049062439923
 HG01768	-0.0097562692346	0.0269277898905	0.0104773347558	0.0212059891240	-0.0229516838236	-0.0188348570745	0.0007562830152	0.0031044903738	-0.0084395428417	-0.0014118139930
 HG01770	-0.0102765095227	0.0269798010781	0.0119927550584	0.0196495837312	-0.0224010424134	-0.0147221709848	0.0007749821228	0.0009702092206	-0.0002449457993	0.0043825255270
 HG01771	-0.0107854937919	0.0280160596643	0.0116898545390	0.0199347452849	-0.0198774023476	-0.0152531869125	0.0004799768393	0.0018263176717	0.0000042526706	0.0028968769239
 HG01773	-0.0104201867469	0.0277614124347	0.0103923913601	0.0210178807592	-0.0220481728688	-0.0151067689053	0.0010655367819	0.0058292834970	-0.0002756176528	0.0012224338384
 HG01775	-0.0107475222815	0.0283195146424	0.0115735690407	0.0210184645830	-0.0181353799756	-0.0138436162454	0.0011806737211	0.0054673457701	-0.0034149962584	-0.0094654694647
 HG01776	-0.0110201432025	0.0266570078376	0.0099467709510	0.0182740917111	-0.0213642870662	-0.0133443345294	0.0039736335151	0.0065620543943	-0.0011351955887	-0.0076224806348
 HG01777	-0.0107192981117	0.0272338108703	0.0114143601527	0.0201961002091	-0.0189213971144	-0.0124708574175	0.0031509995560	0.0024467099866	-0.0009429279475	-0.0035673028172
 HG01779	-0.0107097862177	0.0275169320568	0.0109335963154	0.0216099199697	-0.0186030451493	-0.0119973108235	0.0018986065193	0.0000773404065	0.0029386876272	-0.0083389394835
 HG01781	-0.0103541107382	0.0274324397841	0.0105202714450	0.0196799385184	-0.0216209000208	-0.0173222670997	0.0019570144254	0.0024359534194	0.0027945352776	0.0038349651525
 HG01783	-0.0098053632465	0.0269105487098	0.0102632178416	0.0193865151377	-0.0218703153289	-0.0125507495751	0.0013863387179	0.0031231302026	-0.0013590529341	0.0073201116268
 HG01784	-0.0103212115678	0.0268634839779	0.0109596080648	0.0204676002878	-0.0227833293472	-0.0159536972424	0.0018878438444	0.0019415668308	0.0023116079376	-0.0014728844300
 HG01785	-0.0108552509245	0.0278570041954	0.0107256561527	0.0206529817531	-0.0143300745913	-0.0086893224065	0.0019687874972	0.0032260522546	0.0025109599176	-0.0008289928469
 HG01786	-0.0108170409816	0.0276273661191	0.0107573480831	0.0198714048221	-0.0183935310638	-0.0138547382544	-0.0004547204373	0.0026782621290	-0.0035489329865	-0.0019448753718
 HG01789	-0.0115503651015	0.0273167386909	0.0121135206497	0.0191375797356	0.0026870462624	0.0038035658561	0.0004853250983	0.0025012581864	0.0087663369423	-0.0385027762144
 HG01790	-0.0115418891474	0.0271751084273	0.0099131634540	0.0175624446598	0.0063036765001	0.0066587807693	-0.0004052558674	0.0029818334635	0.0109870057508	-0.0310298013389
 HG01791	-0.0113394366086	0.0274809322959	0.0099360191197	0.0182597064495	0.0071836841270	0.0026588315852	0.0003021916249	0.0026479641571	0.0294474699697	-0.0585027986304
